id,book_id,book,chapter,verse,text
7559,9,1 Samuel,14,50,"And the name of Saul's wife was Ahinoam, the daughter of Ahimaaz: and the name of the captain of his host was Abner, the son of Ner, Saul's uncle."
7560,9,1 Samuel,14,51,And Kish was the father of Saul; and Ner the father of Abner was the son of Abiel.
7561,9,1 Samuel,14,52,"And there was sore war against the Philistines all the days of Saul: and when Saul saw any strong man, or any valiant man, he took him unto him."
7562,9,1 Samuel,15,1,"Samuel also said unto Saul, The LORD sent me to anoint thee to be king over his people, over Israel: now therefore hearken thou unto the voice of the words of the LORD."
7563,9,1 Samuel,15,2,"Thus saith the LORD of hosts, I remember that which Amalek did to Israel, how he laid wait for him in the way, when he came up from Egypt."
7564,9,1 Samuel,15,3,"Now go and smite Amalek, and utterly destroy all that they have, and spare them not; but slay both man and woman, infant and suckling, ox and sheep, camel and ass."
7565,9,1 Samuel,15,4,"And Saul gathered the people together, and numbered them in Telaim, two hundred thousand footmen, and ten thousand men of Judah."
7566,9,1 Samuel,15,5,"And Saul came to a city of Amalek, and laid wait in the valley."
7567,9,1 Samuel,15,6,"And Saul said unto the Kenites, Go, depart, get you down from among the Amalekites, lest I destroy you with them: for ye showed kindness to all the children of Israel, when they came up out of Egypt. So the Kenites departed from among the Amalekites."
7568,9,1 Samuel,15,7,"And Saul smote the Amalekites from Havilah until thou comest to Shur, that is over against Egypt."
7569,9,1 Samuel,15,8,"And he took Agag the king of the Amalekites alive, and utterly destroyed all the people with the edge of the sword."
7570,9,1 Samuel,15,9,"But Saul and the people spared Agag, and the best of the sheep, and of the oxen, and of the fatlings, and the lambs, and all that was good, and would not utterly destroy them: but every thing that was vile and refuse, that they destroyed utterly."
7571,9,1 Samuel,15,10,"Then came the word of the LORD unto Samuel, saying,"
7572,9,1 Samuel,15,11,"It repenteth me that I have set up Saul to be king: for he is turned back from following me, and hath not performed my commandments. And it grieved Samuel; and he cried unto the LORD all night."
7573,9,1 Samuel,15,12,"And when Samuel rose early to meet Saul in the morning, it was told Samuel, saying, Saul came to Carmel, and, behold, he set him up a place, and is gone about, and passed on, and gone down to Gilgal."
7574,9,1 Samuel,15,13,"And Samuel came to Saul: and Saul said unto him, Blessed be thou of the LORD: I have performed the commandment of the LORD."
7575,9,1 Samuel,15,14,"And Samuel said, What meaneth then this bleating of the sheep in mine ears, and the lowing of the oxen which I hear?"
7576,9,1 Samuel,15,15,"And Saul said, They have brought them from the Amalekites: for the people spared the best of the sheep and of the oxen, to sacrifice unto the LORD thy God; and the rest we have utterly destroyed."
7577,9,1 Samuel,15,16,"Then Samuel said unto Saul, Stay, and I will tell thee what the LORD hath said to me this night. And he said unto him, Say on."
7578,9,1 Samuel,15,17,"And Samuel said, When thou wast little in thine own sight, wast thou not made the head of the tribes of Israel, and the LORD anointed thee king over Israel?"
7579,9,1 Samuel,15,18,"And the LORD sent thee on a journey, and said, Go and utterly destroy the sinners the Amalekites, and fight against them until they be consumed."
7580,9,1 Samuel,15,19,"Wherefore then didst thou not obey the voice of the LORD, but didst fly upon the spoil, and didst evil in the sight of the LORD?"
7581,9,1 Samuel,15,20,"And Saul said unto Samuel, Yea, I have obeyed the voice of the LORD, and have gone the way which the LORD sent me, and have brought Agag the king of Amalek, and have utterly destroyed the Amalekites."
7582,9,1 Samuel,15,21,"But the people took of the spoil, sheep and oxen, the chief of the things which should have been utterly destroyed, to sacrifice unto the LORD thy God in Gilgal."
7583,9,1 Samuel,15,22,"And Samuel said, Hath the LORD as great delight in burnt offerings and sacrifices, as in obeying the voice of the LORD? Behold, to obey is better than sacrifice, and to hearken than the fat of rams."
7584,9,1 Samuel,15,23,"For rebellion is as the sin of witchcraft, and stubbornness is as iniquity and idolatry. Because thou hast rejected the word of the LORD, he hath also rejected thee from being king."
7585,9,1 Samuel,15,24,"And Saul said unto Samuel, I have sinned: for I have transgressed the commandment of the LORD, and thy words: because I feared the people, and obeyed their voice."
7586,9,1 Samuel,15,25,"Now therefore, I pray thee, pardon my sin, and turn again with me, that I may worship the LORD."
7587,9,1 Samuel,15,26,"And Samuel said unto Saul, I will not return with thee: for thou hast rejected the word of the LORD, and the LORD hath rejected thee from being king over Israel."
7588,9,1 Samuel,15,27,"And as Samuel turned about to go away, he laid hold upon the skirt of his mantle, and it rent."
7589,9,1 Samuel,15,28,"And Samuel said unto him, The LORD hath rent the kingdom of Israel from thee this day, and hath given it to a neighbor of thine, that is better than thou."
7590,9,1 Samuel,15,29,"And also the Strength of Israel will not lie nor repent: for he is not a man, that he should repent."
7591,9,1 Samuel,15,30,"Then he said, I have sinned: yet honor me now, I pray thee, before the elders of my people, and before Israel, and turn again with me, that I may worship the LORD thy God."
7592,9,1 Samuel,15,31,So Samuel turned again after Saul; and Saul worshipped the LORD.
7593,9,1 Samuel,15,32,"Then said Samuel, Bring ye hither to me Agag the king of the Amalekites. And Agag came unto him delicately. And Agag said, Surely the bitterness of death is past."
7594,9,1 Samuel,15,33,"And Samuel said, As the sword hath made women childless, so shall thy mother be childless among women. And Samuel hewed Agag in pieces before the LORD in Gilgal."
7595,9,1 Samuel,15,34,Then Samuel went to Ramah; and Saul went up to his house to Gibeah of Saul.
7596,9,1 Samuel,15,35,And Samuel came no more to see Saul until the day of his death: nevertheless Samuel mourned for Saul: and the LORD repented that he had made Saul king over Israel.
7597,9,1 Samuel,16,1,"And the LORD said unto Samuel, How long wilt thou mourn for Saul, seeing I have rejected him from reigning over Israel? fill thine horn with oil, and go, I will send thee to Jesse the Bethlehemite: for I have provided me a king among his sons."
7598,9,1 Samuel,16,2,"And Samuel said, How can I go? if Saul hear it, he will kill me. And the LORD said, Take an heifer with thee, and say, I am come to sacrifice to the LORD."
7599,9,1 Samuel,16,3,"And call Jesse to the sacrifice, and I will show thee what thou shalt do: and thou shalt anoint unto me him whom I name unto thee."
7600,9,1 Samuel,16,4,"And Samuel did that which the LORD spake, and came to Bethlehem. And the elders of the town trembled at his coming, and said, Comest thou peaceably?"
7601,9,1 Samuel,16,5,"And he said, Peaceably: I am come to sacrifice unto the LORD: sanctify yourselves, and come with me to the sacrifice. And he sanctified Jesse and his sons, and called them to the sacrifice."
7602,9,1 Samuel,16,6,"And it came to pass, when they were come, that he looked on Eliab, and said, Surely the LORD's anointed is before him."
7603,9,1 Samuel,16,7,"But the LORD said unto Samuel, Look not on his countenance, or on the height of his stature; because I have refused him: for the LORD seeth not as man seeth; for man looketh on the outward appearance, but the LORD looketh on the heart."
7604,9,1 Samuel,16,8,"Then Jesse called Abinadab, and made him pass before Samuel. And he said, Neither hath the LORD chosen this."
7605,9,1 Samuel,16,9,"Then Jesse made Shammah to pass by. And he said, Neither hath the LORD chosen this."
7606,9,1 Samuel,16,10,"Again, Jesse made seven of his sons to pass before Samuel. And Samuel said unto Jesse, The LORD hath not chosen these."
7607,9,1 Samuel,16,11,"And Samuel said unto Jesse, Are here all thy children? And he said, There remaineth yet the youngest, and, behold, he keepeth the sheep. And Samuel said unto Jesse, Send and fetch him: for we will not sit down till he come hither."
7608,9,1 Samuel,16,12,"And he sent, and brought him in. Now he was ruddy, and withal of a beautiful countenance, and goodly to look to. And the LORD said, Arise, anoint him: for this is he."
7609,9,1 Samuel,16,13,"Then Samuel took the horn of oil, and anointed him in the midst of his brethren: and the Spirit of the LORD came upon David from that day forward. So Samuel rose up, and went to Ramah."
7610,9,1 Samuel,16,14,"But the Spirit of the LORD departed from Saul, and an evil spirit from the LORD troubled him."
7611,9,1 Samuel,16,15,"And Saul's servants said unto him, Behold now, an evil spirit from God troubleth thee."
7612,9,1 Samuel,16,16,"Let our lord now command thy servants, which are before thee, to seek out a man, who is a cunning player on an harp: and it shall come to pass, when the evil spirit from God is upon thee, that he shall play with his hand, and thou shalt be well."
7613,9,1 Samuel,16,17,"And Saul said unto his servants, Provide me now a man that can play well, and bring him to me."
7614,9,1 Samuel,16,18,"Then answered one of the servants, and said, Behold, I have seen a son of Jesse the Bethlehemite, that is cunning in playing, and a mighty valiant man, and a man of war, and prudent in matters, and a comely person, and the LORD is with him."
7615,9,1 Samuel,16,19,"Wherefore Saul sent messengers unto Jesse, and said, Send me David thy son, which is with the sheep."
7616,9,1 Samuel,16,20,"And Jesse took an ass laden with bread, and a bottle of wine, and a kid, and sent them by David his son unto Saul."
7617,9,1 Samuel,16,21,"And David came to Saul, and stood before him: and he loved him greatly; and he became his armourbearer."
7618,9,1 Samuel,16,22,"And Saul sent to Jesse, saying, Let David, I pray thee, stand before me; for he hath found favor in my sight."
7619,9,1 Samuel,16,23,"And it came to pass, when the evil spirit from God was upon Saul, that David took an harp, and played with his hand: so Saul was refreshed, and was well, and the evil spirit departed from him."
7620,9,1 Samuel,17,1,"Now the Philistines gathered together their armies to battle, and were gathered together at Shochoh, which belongeth to Judah, and pitched between Shochoh and Azekah, in Ephesdammim."
7621,9,1 Samuel,17,2,"And Saul and the men of Israel were gathered together, and pitched by the valley of Elah, and set the battle in array against the Philistines."
7622,9,1 Samuel,17,3,"And the Philistines stood on a mountain on the one side, and Israel stood on a mountain on the other side: and there was a valley between them."
7623,9,1 Samuel,17,4,"And there went out a champion out of the camp of the Philistines, named Goliath, of Gath, whose height was six cubits and a span."
7624,9,1 Samuel,17,5,"And he had an helmet of brass upon his head, and he was armed with a coat of mail; and the weight of the coat was five thousand shekels of brass."
7625,9,1 Samuel,17,6,"And he had greaves of brass upon his legs, and a target of brass between his shoulders."
7626,9,1 Samuel,17,7,And the staff of his spear was like a weaver's beam; and his spear's head weighed six hundred shekels of iron: and one bearing a shield went before him.
7627,9,1 Samuel,17,8,"And he stood and cried unto the armies of Israel, and said unto them, Why are ye come out to set your battle in array? am not I a Philistine, and ye servants to Saul? choose you a man for you, and let him come down to me."
7628,9,1 Samuel,17,9,"If he be able to fight with me, and to kill me, then will we be your servants: but if I prevail against him, and kill him, then shall ye be our servants, and serve us."
7629,9,1 Samuel,17,10,"And the Philistine said, I defy the armies of Israel this day; give me a man, that we may fight together."
7630,9,1 Samuel,17,11,"When Saul and all Israel heard those words of the Philistine, they were dismayed, and greatly afraid."
7631,9,1 Samuel,17,12,"Now David was the son of that Ephrathite of Bethlehemjudah, whose name was Jesse; and he had eight sons: and the man went among men for an old man in the days of Saul."
7632,9,1 Samuel,17,13,"And the three eldest sons of Jesse went and followed Saul to the battle: and the names of his three sons that went to the battle were Eliab the firstborn, and next unto him Abinadab, and the third Shammah."
7633,9,1 Samuel,17,14,And David was the youngest: and the three eldest followed Saul.
7634,9,1 Samuel,17,15,But David went and returned from Saul to feed his father's sheep at Bethlehem.
7635,9,1 Samuel,17,16,"And the Philistine drew near morning and evening, and presented himself forty days."
7636,9,1 Samuel,17,17,"And Jesse said unto David his son, Take now for thy brethren an ephah of this parched corn, and these ten loaves, and run to the camp of thy brethren;"
7637,9,1 Samuel,17,18,"And carry these ten cheeses unto the captain of their thousand, and look how thy brethren fare, and take their pledge."
7638,9,1 Samuel,17,19,"Now Saul, and they, and all the men of Israel, were in the valley of Elah, fighting with the Philistines."
7639,9,1 Samuel,17,20,"And David rose up early in the morning, and left the sheep with a keeper, and took, and went, as Jesse had commanded him; and he came to the trench, as the host was going forth to the fight, and shouted for the battle."
7640,9,1 Samuel,17,21,"For Israel and the Philistines had put the battle in array, army against army."
7641,9,1 Samuel,17,22,"And David left his carriage in the hand of the keeper of the carriage, and ran into the army, and came and saluted his brethren."
7642,9,1 Samuel,17,23,"And as he talked with them, behold, there came up the champion, the Philistine of Gath, Goliath by name, out of the armies of the Philistines, and spake according to the same words: and David heard them."
7643,9,1 Samuel,17,24,"And all the men of Israel, when they saw the man, fled from him, and were sore afraid."
7644,9,1 Samuel,17,25,"And the men of Israel said, Have ye seen this man that is come up? surely to defy Israel is he come up: and it shall be, that the man who killeth him, the king will enrich him with great riches, and will give him his daughter, and make his father's house free in Israel."
7645,9,1 Samuel,17,26,"And David spake to the men that stood by him, saying, What shall be done to the man that killeth this Philistine, and taketh away the reproach from Israel? for who is this uncircumcised Philistine, that he should defy the armies of the living God?"
7646,9,1 Samuel,17,27,"And the people answered him after this manner, saying, So shall it be done to the man that killeth him."
7647,9,1 Samuel,17,28,"And Eliab his eldest brother heard when he spake unto the men; and Eliab's anger was kindled against David, and he said, Why camest thou down hither? and with whom hast thou left those few sheep in the wilderness? I know thy pride, and the naughtiness of thine heart; for thou art come down that thou mightest see the battle."
7648,9,1 Samuel,17,29,"And David said, What have I now done? Is there not a cause?"
7649,9,1 Samuel,17,30,"And he turned from him toward another, and spake after the same manner: and the people answered him again after the former manner."
7650,9,1 Samuel,17,31,"And when the words were heard which David spake, they rehearsed them before Saul: and he sent for him."
7651,9,1 Samuel,17,32,"And David said to Saul, Let no man's heart fail because of him; thy servant will go and fight with this Philistine."
7652,9,1 Samuel,17,33,"And Saul said to David, Thou art not able to go against this Philistine to fight with him: for thou art but a youth, and he a man of war from his youth."
7653,9,1 Samuel,17,34,"And David said unto Saul, Thy servant kept his father's sheep, and there came a lion, and a bear, and took a lamb out of the flock:"
7654,9,1 Samuel,17,35,"And I went out after him, and smote him, and delivered it out of his mouth: and when he arose against me, I caught him by his beard, and smote him, and slew him."
7655,9,1 Samuel,17,36,"Thy servant slew both the lion and the bear: and this uncircumcised Philistine shall be as one of them, seeing he hath defied the armies of the living God."
7656,9,1 Samuel,17,37,"David said moreover, The LORD that delivered me out of the paw of the lion, and out of the paw of the bear, he will deliver me out of the hand of this Philistine. And Saul said unto David, Go, and the LORD be with thee."
7657,9,1 Samuel,17,38,"And Saul armed David with his armor, and he put an helmet of brass upon his head; also he armed him with a coat of mail."
7658,9,1 Samuel,17,39,"And David girded his sword upon his armor, and he assayed to go; for he had not proved it. And David said unto Saul, I cannot go with these; for I have not proved them. And David put them off him."
7659,9,1 Samuel,17,40,"And he took his staff in his hand, and chose him five smooth stones out of the brook, and put them in a shepherd's bag which he had, even in a scrip; and his sling was in his hand: and he drew near to the Philistine."
7660,9,1 Samuel,17,41,And the Philistine came on and drew near unto David; and the man that bare the shield went before him.
7661,9,1 Samuel,17,42,"And when the Philistine looked about, and saw David, he disdained him: for he was but a youth, and ruddy, and of a fair countenance."
7662,9,1 Samuel,17,43,"And the Philistine said unto David, Am I a dog, that thou comest to me with staves? And the Philistine cursed David by his gods."
7663,9,1 Samuel,17,44,"And the Philistine said to David, Come to me, and I will give thy flesh unto the fowls of the air, and to the beasts of the field."
7664,9,1 Samuel,17,45,"Then said David to the Philistine, Thou comest to me with a sword, and with a spear, and with a shield: but I come to thee in the name of the LORD of hosts, the God of the armies of Israel, whom thou hast defied."
7665,9,1 Samuel,17,46,"This day will the LORD deliver thee into mine hand; and I will smite thee, and take thine head from thee; and I will give the carcasses of the host of the Philistines this day unto the fowls of the air, and to the wild beasts of the earth; that all the earth may know that there is a God in Israel."
7666,9,1 Samuel,17,47,"And all this assembly shall know that the LORD saveth not with sword and spear: for the battle is the LORD's, and he will give you into our hands."
7667,9,1 Samuel,17,48,"And it came to pass, when the Philistine arose, and came, and drew nigh to meet David, that David hastened, and ran toward the army to meet the Philistine."
7668,9,1 Samuel,17,49,"And David put his hand in his bag, and took thence a stone, and slang it, and smote the Philistine in his forehead, that the stone sunk into his forehead; and he fell upon his face to the earth."
7669,9,1 Samuel,17,50,"So David prevailed over the Philistine with a sling and with a stone, and smote the Philistine, and slew him; but there was no sword in the hand of David."
7670,9,1 Samuel,17,51,"Therefore David ran, and stood upon the Philistine, and took his sword, and drew it out of the sheath thereof, and slew him, and cut off his head therewith. And when the Philistines saw their champion was dead, they fled."
7671,9,1 Samuel,17,52,"And the men of Israel and of Judah arose, and shouted, and pursued the Philistines, until thou come to the valley, and to the gates of Ekron. And the wounded of the Philistines fell down by the way to Shaaraim, even unto Gath, and unto Ekron."
7672,9,1 Samuel,17,53,"And the children of Israel returned from chasing after the Philistines, and they spoiled their tents."
7673,9,1 Samuel,17,54,"And David took the head of the Philistine, and brought it to Jerusalem; but he put his armor in his tent."
7674,9,1 Samuel,17,55,"And when Saul saw David go forth against the Philistine, he said unto Abner, the captain of the host, Abner, whose son is this youth? And Abner said, As thy soul liveth, O king, I cannot tell."
7675,9,1 Samuel,17,56,"And the king said, Inquire thou whose son the stripling is."
7676,9,1 Samuel,17,57,"And as David returned from the slaughter of the Philistine, Abner took him, and brought him before Saul with the head of the Philistine in his hand."
7677,9,1 Samuel,17,58,"And Saul said to him, Whose son art thou, thou young man? And David answered, I am the son of thy servant Jesse the Bethlehemite."
7678,9,1 Samuel,18,1,"And it came to pass, when he had made an end of speaking unto Saul, that the soul of Jonathan was knit with the soul of David, and Jonathan loved him as his own soul."
7679,9,1 Samuel,18,2,"And Saul took him that day, and would let him go no more home to his father's house."
7680,9,1 Samuel,18,3,"Then Jonathan and David made a covenant, because he loved him as his own soul."
7681,9,1 Samuel,18,4,"And Jonathan stripped himself of the robe that was upon him, and gave it to David, and his garments, even to his sword, and to his bow, and to his girdle."
7682,9,1 Samuel,18,5,"And David went out whithersoever Saul sent him, and behaved himself wisely: and Saul set him over the men of war, and he was accepted in the sight of all the people, and also in the sight of Saul's servants."
7683,9,1 Samuel,18,6,"And it came to pass as they came, when David was returned from the slaughter of the Philistine, that the women came out of all cities of Israel, singing and dancing, to meet king Saul, with tabrets, with joy, and with instruments of music."
7684,9,1 Samuel,18,7,"And the women answered one another as they played, and said, Saul hath slain his thousands, and David his ten thousands."
7685,9,1 Samuel,18,8,"And Saul was very wroth, and the saying displeased him; and he said, They have ascribed unto David ten thousands, and to me they have ascribed but thousands: and what can he have more but the kingdom?"
7686,9,1 Samuel,18,9,And Saul eyed David from that day and forward.
7687,9,1 Samuel,18,10,"And it came to pass on the morrow, that the evil spirit from God came upon Saul, and he prophesied in the midst of the house: and David played with his hand, as at other times: and there was a javelin in Saul's hand."
7688,9,1 Samuel,18,11,"And Saul cast the javelin; for he said, I will smite David even to the wall with it. And David avoided out of his presence twice."
7689,9,1 Samuel,18,12,"And Saul was afraid of David, because the LORD was with him, and was departed from Saul."
7690,9,1 Samuel,18,13,"Therefore Saul removed him from him, and made him his captain over a thousand; and he went out and came in before the people."
7691,9,1 Samuel,18,14,And David behaved himself wisely in all his ways; and the LORD was with him.
7692,9,1 Samuel,18,15,"Wherefore when Saul saw that he behaved himself very wisely, he was afraid of him."
7693,9,1 Samuel,18,16,"But all Israel and Judah loved David, because he went out and came in before them."
7694,9,1 Samuel,18,17,"And Saul said to David, Behold my elder daughter Merab, her will I give thee to wife: only be thou valiant for me, and fight the LORD's battles. For Saul said, Let not mine hand be upon him, but let the hand of the Philistines be upon him."
7695,9,1 Samuel,18,18,"And David said unto Saul, Who am I? and what is my life, or my father's family in Israel, that I should be son in law to the king?"
7696,9,1 Samuel,18,19,"But it came to pass at the time when Merab Saul's daughter should have been given to David, that she was given unto Adriel the Meholathite to wife."
7697,9,1 Samuel,18,20,"And Michal Saul's daughter loved David: and they told Saul, and the thing pleased him."
7698,9,1 Samuel,18,21,"And Saul said, I will give him her, that she may be a snare to him, and that the hand of the Philistines may be against him. Wherefore Saul said to David, Thou shalt this day be my son in law in the one of the twain."
7699,9,1 Samuel,18,22,"And Saul commanded his servants, saying, Commune with David secretly, and say, Behold, the king hath delight in thee, and all his servants love thee: now therefore be the king's son in law."
7700,9,1 Samuel,18,23,"And Saul's servants spake those words in the ears of David. And David said, Seemeth it to you a light thing to be a king's son in law, seeing that I am a poor man, and lightly esteemed?"
7701,9,1 Samuel,18,24,"And the servants of Saul told him, saying, On this manner spake David."
7702,9,1 Samuel,18,25,"And Saul said, Thus shall ye say to David, The king desireth not any dowry, but an hundred foreskins of the Philistines, to be avenged of the king's enemies. But Saul thought to make David fall by the hand of the Philistines."
7703,9,1 Samuel,18,26,"And when his servants told David these words, it pleased David well to be the king's son in law: and the days were not expired."
7704,9,1 Samuel,18,27,"Wherefore David arose and went, he and his men, and slew of the Philistines two hundred men; and David brought their foreskins, and they gave them in full tale to the king, that he might be the king's son in law. And Saul gave him Michal his daughter to wife."
7705,9,1 Samuel,18,28,"And Saul saw and knew that the LORD was with David, and that Michal Saul's daughter loved him."
7706,9,1 Samuel,18,29,And Saul was yet the more afraid of David; and Saul became David's enemy continually.
7707,9,1 Samuel,18,30,"Then the princes of the Philistines went forth: and it came to pass, after they went forth, that David behaved himself more wisely than all the servants of Saul; so that his name was much set by."
7708,9,1 Samuel,19,1,"And Saul spake to Jonathan his son, and to all his servants, that they should kill David."
7709,9,1 Samuel,19,2,"But Jonathan Saul's son delighted much in David: and Jonathan told David, saying, Saul my father seeketh to kill thee: now therefore, I pray thee, take heed to thyself until the morning, and abide in a secret place, and hide thyself:"
7710,9,1 Samuel,19,3,"And I will go out and stand beside my father in the field where thou art, and I will commune with my father of thee; and what I see, that I will tell thee."
7711,9,1 Samuel,19,4,"And Jonathan spake good of David unto Saul his father, and said unto him, Let not the king sin against his servant, against David; because he hath not sinned against thee, and because his works have been to thee-ward very good:"
7712,9,1 Samuel,19,5,"For he did put his life in his hand, and slew the Philistine, and the LORD wrought a great salvation for all Israel: thou sawest it, and didst rejoice: wherefore then wilt thou sin against innocent blood, to slay David without a cause?"
7713,9,1 Samuel,19,6,"And Saul hearkened unto the voice of Jonathan: and Saul sware, As the LORD liveth, he shall not be slain."
7714,9,1 Samuel,19,7,"And Jonathan called David, and Jonathan showed him all those things. And Jonathan brought David to Saul, and he was in his presence, as in times past."
7715,9,1 Samuel,19,8,"And there was war again: and David went out, and fought with the Philistines, and slew them with a great slaughter; and they fled from him."
7716,9,1 Samuel,19,9,"And the evil spirit from the LORD was upon Saul, as he sat in his house with his javelin in his hand: and David played with his hand."
7717,9,1 Samuel,19,10,"And Saul sought to smite David even to the wall with the javelin: but he slipped away out of Saul's presence, and he smote the javelin into the wall: and David fled, and escaped that night."
7718,9,1 Samuel,19,11,"Saul also sent messengers unto David's house, to watch him, and to slay him in the morning: and Michal David's wife told him, saying, If thou save not thy life to night, to morrow thou shalt be slain."
7719,9,1 Samuel,19,12,"So Michal let David down through a window: and he went, and fled, and escaped."
7720,9,1 Samuel,19,13,"And Michal took an image, and laid it in the bed, and put a pillow of goats' hair for his bolster, and covered it with a cloth."
7721,9,1 Samuel,19,14,"And when Saul sent messengers to take David, she said, He is sick."
7722,9,1 Samuel,19,15,"And Saul sent the messengers again to see David, saying, Bring him up to me in the bed, that I may slay him."
7723,9,1 Samuel,19,16,"And when the messengers were come in, behold, there was an image in the bed, with a pillow of goats' hair for his bolster."
7724,9,1 Samuel,19,17,"And Saul said unto Michal, Why hast thou deceived me so, and sent away mine enemy, that he is escaped? And Michal answered Saul, He said unto me, Let me go; why should I kill thee?"
7725,9,1 Samuel,19,18,"So David fled, and escaped, and came to Samuel to Ramah, and told him all that Saul had done to him. And he and Samuel went and dwelt in Naioth."
7726,9,1 Samuel,19,19,"And it was told Saul, saying, Behold, David is at Naioth in Ramah."
7727,9,1 Samuel,19,20,"And Saul sent messengers to take David: and when they saw the company of the prophets prophesying, and Samuel standing as appointed over them, the Spirit of God was upon the messengers of Saul, and they also prophesied."
7728,9,1 Samuel,19,21,"And when it was told Saul, he sent other messengers, and they prophesied likewise. And Saul sent messengers again the third time, and they prophesied also."
7729,9,1 Samuel,19,22,"Then went he also to Ramah, and came to a great well that is in Sechu: and he asked and said, Where are Samuel and David? And one said, Behold, they be at Naioth in Ramah."
7730,9,1 Samuel,19,23,"And he went thither to Naioth in Ramah: and the Spirit of God was upon him also, and he went on, and prophesied, until he came to Naioth in Ramah."
7731,9,1 Samuel,19,24,"And he stripped off his clothes also, and prophesied before Samuel in like manner, and lay down naked all that day and all that night. Wherefore they say, Is Saul also among the prophets?"
7732,9,1 Samuel,20,1,"And David fled from Naioth in Ramah, and came and said before Jonathan, What have I done? what is mine iniquity? and what is my sin before thy father, that he seeketh my life?"
7733,9,1 Samuel,20,2,"And he said unto him, God forbid; thou shalt not die: behold, my father will do nothing either great or small, but that he will show it me: and why should my father hide this thing from me? it is not so."
7734,9,1 Samuel,20,3,"And David sware moreover, and said, Thy father certainly knoweth that I have found grace in thine eyes; and he saith, Let not Jonathan know this, lest he be grieved: but truly as the LORD liveth, and as thy soul liveth, there is but a step between me and death."
7735,9,1 Samuel,20,4,"Then said Jonathan unto David, Whatsoever thy soul desireth, I will even do it for thee."
7736,9,1 Samuel,20,5,"And David said unto Jonathan, Behold, to morrow is the new moon, and I should not fail to sit with the king at meat: but let me go, that I may hide myself in the field unto the third day at even."
7737,9,1 Samuel,20,6,"If thy father at all miss me, then say, David earnestly asked leave of me that he might run to Bethlehem his city: for there is a yearly sacrifice there for all the family."
7738,9,1 Samuel,20,7,"If he say thus, It is well; thy servant shall have peace: but if he be very wroth, then be sure that evil is determined by him."
7739,9,1 Samuel,20,8,"Therefore thou shalt deal kindly with thy servant; for thou hast brought thy servant into a covenant of the LORD with thee: notwithstanding, if there be in me iniquity, slay me thyself; for why shouldest thou bring me to thy father?"
7740,9,1 Samuel,20,9,"And Jonathan said, Far be it from thee: for if I knew certainly that evil were determined by my father to come upon thee, then would not I tell it thee?"
7741,9,1 Samuel,20,10,"Then said David to Jonathan, Who shall tell me? or what if thy father answer thee roughly?"
7742,9,1 Samuel,20,11,"And Jonathan said unto David, Come, and let us go out into the field. And they went out both of them into the field."
7743,9,1 Samuel,20,12,"And Jonathan said unto David, O LORD God of Israel, when I have sounded my father about to morrow any time, or the third day, and, behold, if there be good toward David, and I then send not unto thee, and show it thee;"
7744,9,1 Samuel,20,13,"The LORD do so and much more to Jonathan: but if it please my father to do thee evil, then I will show it thee, and send thee away, that thou mayest go in peace: and the LORD be with thee, as he hath been with my father."
7745,9,1 Samuel,20,14,"And thou shalt not only while yet I live show me the kindness of the LORD, that I die not:"
7746,9,1 Samuel,20,15,"But also thou shalt not cut off thy kindness from my house for ever: no, not when the LORD hath cut off the enemies of David every one from the face of the earth."
7747,9,1 Samuel,20,16,"So Jonathan made a covenant with the house of David, saying, Let the LORD even require it at the hand of David's enemies."
7748,9,1 Samuel,20,17,"And Jonathan caused David to swear again, because he loved him: for he loved him as he loved his own soul."
7749,9,1 Samuel,20,18,"Then Jonathan said to David, To morrow is the new moon: and thou shalt be missed, because thy seat will be empty."
7750,9,1 Samuel,20,19,"And when thou hast stayed three days, then thou shalt go down quickly, and come to the place where thou didst hide thyself when the business was in hand, and shalt remain by the stone Ezel."
7751,9,1 Samuel,20,20,"And I will shoot three arrows on the side thereof, as though I shot at a mark."
7752,9,1 Samuel,20,21,"And, behold, I will send a lad, saying, Go, find out the arrows. If I expressly say unto the lad, Behold, the arrows are on this side of thee, take them; then come thou: for there is peace to thee, and no hurt; as the LORD liveth."
7753,9,1 Samuel,20,22,"But if I say thus unto the young man, Behold, the arrows are beyond thee; go thy way: for the LORD hath sent thee away."
7754,9,1 Samuel,20,23,"And as touching the matter which thou and I have spoken of, behold, the LORD be between thee and me for ever."
7755,9,1 Samuel,20,24,"So David hid himself in the field: and when the new moon was come, the king sat him down to eat meat."
7756,9,1 Samuel,20,25,"And the king sat upon his seat, as at other times, even upon a seat by the wall: and Jonathan arose, and Abner sat by Saul's side, and David's place was empty."
7757,9,1 Samuel,20,26,"Nevertheless Saul spake not any thing that day: for he thought, Something hath befallen him, he is not clean; surely he is not clean."
7758,9,1 Samuel,20,27,"And it came to pass on the morrow, which was the second day of the month, that David's place was empty: and Saul said unto Jonathan his son, Wherefore cometh not the son of Jesse to meat, neither yesterday, nor to day?"
7759,9,1 Samuel,20,28,"And Jonathan answered Saul, David earnestly asked leave of me to go to Bethlehem:"
7760,9,1 Samuel,20,29,"And he said, Let me go, I pray thee; for our family hath a sacrifice in the city; and my brother, he hath commanded me to be there: and now, if I have found favor in thine eyes, let me get away, I pray thee, and see my brethren. Therefore he cometh not unto the king's table."
